Data Escala de Tempo 1 CDH Simp 4;Selecione Tipo de CDH Simp 4
01/09/2021 11:00;70822,734
01/09/2021 12:00;69391,966
01/09/2021 13:00;71866,153
01/09/2021 14:00;74260,027
01/09/2021 15:00;75593,874
01/09/2021 16:00;76512,29
01/09/2021 17:00;75458,475
01/09/2021 18:00;79439,168
01/09/2021 19:00;79239,331
01/09/2021 20:00;77530,036
01/09/2021 21:00;76733,997
01/09/2021 22:00;73689,12
01/09/2021 23:00;69063,357
02/09/2021 00:00;64951,941
02/09/2021 01:00;61864,612
02/09/2021 02:00;60194,689
02/09/2021 03:00;59371,661
02/09/2021 04:00;59394,618
02/09/2021 05:00;60729,558
02/09/2021 06:00;62578,713
02/09/2021 07:00;65780,312
02/09/2021 08:00;68886,99
02/09/2021 09:00;70072,495
02/09/2021 10:00;71316,941
02/09/2021 11:00;71438,754
02/09/2021 12:00;70178,599
02/09/2021 13:00;72736,25
02/09/2021 14:00;75428,73
02/09/2021 15:00;76806,339
02/09/2021 16:00;77797,745
02/09/2021 17:00;76578,071
02/09/2021 18:00;80216,925
02/09/2021 19:00;80307,454
02/09/2021 20:00;78585,07
02/09/2021 21:00;77923,16
02/09/2021 22:00;75433,217
02/09/2021 23:00;70734,42
03/09/2021 00:00;66779,993
03/09/2021 01:00;63393,714
03/09/2021 02:00;61420,361
03/09/2021 03:00;60355,962
03/09/2021 04:00;60435,456
03/09/2021 05:00;61874,161
03/09/2021 06:00;63618,256
03/09/2021 07:00;67110,878
03/09/2021 08:00;70485,587
03/09/2021 09:00;71857,744
03/09/2021 10:00;73358,8
03/09/2021 11:00;73571,889
03/09/2021 12:00;72160,431
03/09/2021 13:00;74642,897
03/09/2021 14:00;77160,772
03/09/2021 15:00;78309,304
03/09/2021 16:00;77997,758
03/09/2021 17:00;76861,558
03/09/2021 18:00;80366,435
03/09/2021 19:00;80203,409
03/09/2021 20:00;78338,268
03/09/2021 21:00;77532,145
03/09/2021 22:00;75557,067
03/09/2021 23:00;71820,776
04/09/2021 00:00;67548,871
04/09/2021 01:00;64092,915
04/09/2021 02:00;61755,154
04/09/2021 03:00;60508,351
04/09/2021 04:00;59999,237
04/09/2021 05:00;59768,83
04/09/2021 06:00;58687,28
04/09/2021 07:00;60164,121
04/09/2021 08:00;62653,681
04/09/2021 09:00;63806,894
04/09/2021 10:00;64314,455
04/09/2021 11:00;64493,908
04/09/2021 12:00;64421,235
04/09/2021 13:00;64764,505
04/09/2021 14:00;65578,297
04/09/2021 15:00;66580,65
04/09/2021 16:00;68006,417
04/09/2021 17:00;70768,123
04/09/2021 18:00;77299,473
04/09/2021 19:00;77027,326
04/09/2021 20:00;74425,073
04/09/2021 21:00;72134,175
04/09/2021 22:00;69281,626
04/09/2021 23:00;66350,528
05/09/2021 00:00;62606,996
05/09/2021 01:00;59932,315
05/09/2021 02:00;57928,957
05/09/2021 03:00;56554,24
05/09/2021 04:00;55901,658
05/09/2021 05:00;55121,828
05/09/2021 06:00;53098,806
05/09/2021 07:00;52629,788
05/09/2021 08:00;53473,776
05/09/2021 09:00;53992,494
05/09/2021 10:00;54918,016
05/09/2021 11:00;55847,385
05/09/2021 12:00;55923,617
05/09/2021 13:00;55789,214
05/09/2021 14:00;56776,792
05/09/2021 15:00;58438,3
05/09/2021 16:00;60670,101
05/09/2021 17:00;64285,092
05/09/2021 18:00;71518,808
05/09/2021 19:00;72373,015
05/09/2021 20:00;70945,432
05/09/2021 21:00;69824,053
05/09/2021 22:00;67959,765
05/09/2021 23:00;65244,416
06/09/2021 00:00;62251,916
06/09/2021 01:00;59815,526
06/09/2021 02:00;58181,517
06/09/2021 03:00;57056,869
06/09/2021 04:00;56872,616
06/09/2021 05:00;57588,404
06/09/2021 06:00;58010,671
06/09/2021 07:00;60788,119
06/09/2021 08:00;63976,072
06/09/2021 09:00;65648,376
06/09/2021 10:00;66759,442
06/09/2021 11:00;67021,322
06/09/2021 12:00;66577,756
06/09/2021 13:00;69009,422
06/09/2021 14:00;71447,838
06/09/2021 15:00;72986,977
06/09/2021 16:00;74016,982
06/09/2021 17:00;73497,261
06/09/2021 18:00;76785,189
06/09/2021 19:00;76931,119
06/09/2021 20:00;75506,701
06/09/2021 21:00;75057,056
06/09/2021 22:00;73059,466
06/09/2021 23:00;69907,422
07/09/2021 00:00;66834,55
07/09/2021 01:00;64037,895
07/09/2021 02:00;61918,035
07/09/2021 03:00;60608,317
07/09/2021 04:00;59940,899
07/09/2021 05:00;59674,718
07/09/2021 06:00;58235,088
07/09/2021 07:00;59069,972
07/09/2021 08:00;60721,292
07/09/2021 09:00;61693,025
07/09/2021 10:00;62620,747
07/09/2021 11:00;63312,34
07/09/2021 12:00;63694,378
07/09/2021 13:00;64590,923
07/09/2021 14:00;65610,65
07/09/2021 15:00;66730,145
07/09/2021 16:00;68057,943
07/09/2021 17:00;70441,7
07/09/2021 18:00;76823,964
07/09/2021 19:00;78037,367
07/09/2021 20:00;76963,369
07/09/2021 21:00;75808,621
07/09/2021 22:00;73557,302
07/09/2021 23:00;70100,481
08/09/2021 00:00;66668,956
08/09/2021 01:00;63848,542
08/09/2021 02:00;62205,042
08/09/2021 03:00;61349,41
08/09/2021 04:00;61357,539
08/09/2021 05:00;62495,403
08/09/2021 06:00;63996,58
08/09/2021 07:00;67925,972
08/09/2021 08:00;72082,295
08/09/2021 09:00;74048,961
08/09/2021 10:00;75482,349
08/09/2021 11:00;75681,774
08/09/2021 12:00;74922,214
08/09/2021 13:00;77918,553
08/09/2021 14:00;80653,259
08/09/2021 15:00;81974,234
08/09/2021 16:00;82571,314
08/09/2021 17:00;80055,806
08/09/2021 18:00;82207,52
08/09/2021 19:00;81640,682
08/09/2021 20:00;80553,214
08/09/2021 21:00;80594,23
08/09/2021 22:00;78257,519
08/09/2021 23:00;74093,29
09/09/2021 00:00;69714,226
09/09/2021 01:00;66518,505
09/09/2021 02:00;64326,291
09/09/2021 03:00;63268,244
09/09/2021 04:00;63093,189
09/09/2021 05:00;64026,255
09/09/2021 06:00;65066,99
09/09/2021 07:00;68711,491
09/09/2021 08:00;72583,321
09/09/2021 09:00;73987,621
09/09/2021 10:00;75276,387
09/09/2021 11:00;75064,471
09/09/2021 12:00;73312,655
09/09/2021 13:00;75711,518
09/09/2021 14:00;78408,939
09/09/2021 15:00;79640,026
09/09/2021 16:00;79778,946
09/09/2021 17:00;77821,319
09/09/2021 18:00;80585,879
09/09/2021 19:00;80603,106
09/09/2021 20:00;79453,616
09/09/2021 21:00;78903,25
09/09/2021 22:00;76866,528
09/09/2021 23:00;72606,165
10/09/2021 00:00;68505,53
10/09/2021 01:00;65448,282
10/09/2021 02:00;63611,499
10/09/2021 03:00;62569,367
10/09/2021 04:00;62554,645
10/09/2021 05:00;63592,06
10/09/2021 06:00;64887,167
10/09/2021 07:00;68479,672
10/09/2021 08:00;72028,048
10/09/2021 09:00;73127,653
10/09/2021 10:00;73746,1
10/09/2021 11:00;73471,874
10/09/2021 12:00;71907,726
10/09/2021 13:00;74204,42
10/09/2021 14:00;76734,918
10/09/2021 15:00;77828,96
10/09/2021 16:00;77977,139
10/09/2021 17:00;77026,295
10/09/2021 18:00;80027,532
10/09/2021 19:00;80114,223
10/09/2021 20:00;78206,912
10/09/2021 21:00;77728,014
10/09/2021 22:00;75567,97
10/09/2021 23:00;72064,489
11/09/2021 00:00;68396,342
11/09/2021 01:00;65320,891
11/09/2021 02:00;63152,736
11/09/2021 03:00;62004,324
11/09/2021 04:00;61498,142
11/09/2021 05:00;61301,583
11/09/2021 06:00;60301,972
11/09/2021 07:00;61405,734
11/09/2021 08:00;63309,541
11/09/2021 09:00;64710,577
11/09/2021 10:00;65375,129
11/09/2021 11:00;65469,129
11/09/2021 12:00;64830,565
11/09/2021 13:00;65265,288
11/09/2021 14:00;66069,088
11/09/2021 15:00;67198,431
11/09/2021 16:00;68424,176
11/09/2021 17:00;71104,125
11/09/2021 18:00;77768,282
11/09/2021 19:00;77916,982
11/09/2021 20:00;75365,555
11/09/2021 21:00;73047,879
11/09/2021 22:00;70352,414
11/09/2021 23:00;67293,965
12/09/2021 00:00;64101,698
12/09/2021 01:00;61198,865
12/09/2021 02:00;59121,85
12/09/2021 03:00;57840,178
12/09/2021 04:00;57095,535
12/09/2021 05:00;56293,629
12/09/2021 06:00;53671,555
12/09/2021 07:00;53297,389
12/09/2021 08:00;54016,629
12/09/2021 09:00;54850,445
12/09/2021 10:00;56108,813
12/09/2021 11:00;57259,067
12/09/2021 12:00;57418,277
12/09/2021 13:00;57707,781
12/09/2021 14:00;58762,047
12/09/2021 15:00;60471,115
12/09/2021 16:00;62884,789
12/09/2021 17:00;66569,447
12/09/2021 18:00;74058,119
12/09/2021 19:00;74957,804
12/09/2021 20:00;73782,375
12/09/2021 21:00;72737,223
12/09/2021 22:00;71156,671
12/09/2021 23:00;68252,872
13/09/2021 00:00;65250,194
13/09/2021 01:00;62855,813
13/09/2021 02:00;61262,608
13/09/2021 03:00;60318,582
13/09/2021 04:00;60330,499
13/09/2021 05:00;61595,712
13/09/2021 06:00;63305,59
13/09/2021 07:00;67403,671
13/09/2021 08:00;72160,709
13/09/2021 09:00;74567,812
13/09/2021 10:00;76243,97
13/09/2021 11:00;76736,439
13/09/2021 12:00;75813,688
13/09/2021 13:00;79040,758
13/09/2021 14:00;81841,823
13/09/2021 15:00;83233,529
13/09/2021 16:00;83284,309
13/09/2021 17:00;80351,816
13/09/2021 18:00;82375,036
13/09/2021 19:00;82453,429
13/09/2021 20:00;81516,956
13/09/2021 21:00;81834,631
13/09/2021 22:00;79794,453
13/09/2021 23:00;75720,774
14/09/2021 00:00;71435,598
14/09/2021 01:00;68263,139
14/09/2021 02:00;66123,59
14/09/2021 03:00;65066,613
14/09/2021 04:00;64638,762
14/09/2021 05:00;65516,51
14/09/2021 06:00;66564,191
14/09/2021 07:00;70234,774
14/09/2021 08:00;74525,799
14/09/2021 09:00;76751,736
14/09/2021 10:00;78420,566
14/09/2021 11:00;78432,5
14/09/2021 12:00;76882,509
14/09/2021 13:00;79547,24
14/09/2021 14:00;81859,434
14/09/2021 15:00;82935,029
14/09/2021 16:00;82659,124
14/09/2021 17:00;80074,803
14/09/2021 18:00;81951,029
14/09/2021 19:00;81539,332
14/09/2021 20:00;80506,382
14/09/2021 21:00;80616,967
14/09/2021 22:00;78446,092
14/09/2021 23:00;74452,514
15/09/2021 00:00;70574,897
15/09/2021 01:00;67319,065
15/09/2021 02:00;65119,698
15/09/2021 03:00;63925,445
15/09/2021 04:00;63688,418
15/09/2021 05:00;64596,615
15/09/2021 06:00;65895,684
15/09/2021 07:00;69611,438
15/09/2021 08:00;73699,303
15/09/2021 09:00;75275,968
15/09/2021 10:00;76527,404
15/09/2021 11:00;76344,485
15/09/2021 12:00;74915,809
15/09/2021 13:00;77510,624
15/09/2021 14:00;79852,307
15/09/2021 15:00;80620,666
15/09/2021 16:00;80923,109
15/09/2021 17:00;79211,428
15/09/2021 18:00;81323,409
15/09/2021 19:00;81188,869
15/09/2021 20:00;80077,433
15/09/2021 21:00;80120,383
15/09/2021 22:00;77758,586
15/09/2021 23:00;73502,367
16/09/2021 00:00;69457,465
16/09/2021 01:00;66386,547
16/09/2021 02:00;64347,607
16/09/2021 03:00;63355,106
16/09/2021 04:00;63304,971
16/09/2021 05:00;64196,729
16/09/2021 06:00;65376,802
16/09/2021 07:00;68836,33
16/09/2021 08:00;72483,336
16/09/2021 09:00;73509,501
16/09/2021 10:00;74621,004
16/09/2021 11:00;74394,71
16/09/2021 12:00;72703,332
16/09/2021 13:00;75654,586
16/09/2021 14:00;78095,296
16/09/2021 15:00;79014,693
16/09/2021 16:00;79246,208
16/09/2021 17:00;77411,214
16/09/2021 18:00;79733,916
16/09/2021 19:00;79531,68
16/09/2021 20:00;78036,199
16/09/2021 21:00;77744,021
16/09/2021 22:00;75303,05
16/09/2021 23:00;71412,292
17/09/2021 00:00;67673,734
17/09/2021 01:00;64583,032
17/09/2021 02:00;62682,922
17/09/2021 03:00;61668,106
17/09/2021 04:00;61746,198
17/09/2021 05:00;62740,859
17/09/2021 06:00;64097,873
17/09/2021 07:00;68067,984
17/09/2021 08:00;72000,199
17/09/2021 09:00;73340,869
17/09/2021 10:00;74258,193
17/09/2021 11:00;73989,321
17/09/2021 12:00;72397,029
17/09/2021 13:00;75032,903
17/09/2021 14:00;77682,113
17/09/2021 15:00;78513,909
17/09/2021 16:00;78387,694
17/09/2021 17:00;76828,305
17/09/2021 18:00;79316,854
17/09/2021 19:00;79167,253
17/09/2021 20:00;77562,542
17/09/2021 21:00;77131,673
17/09/2021 22:00;75017,512
17/09/2021 23:00;71451,466
18/09/2021 00:00;67664,649
18/09/2021 01:00;64570,46
18/09/2021 02:00;62363,138
18/09/2021 03:00;60967,612
18/09/2021 04:00;60387,659
18/09/2021 05:00;60059,914
18/09/2021 06:00;58949,822
18/09/2021 07:00;60594,176
18/09/2021 08:00;62617,816
18/09/2021 09:00;63751,884
18/09/2021 10:00;64572,175
18/09/2021 11:00;65008,863
18/09/2021 12:00;64595,579
18/09/2021 13:00;65011,604
18/09/2021 14:00;66092,105
18/09/2021 15:00;67049,28
18/09/2021 16:00;68237,816
18/09/2021 17:00;70703,361
18/09/2021 18:00;77361,311
18/09/2021 19:00;77581,827
18/09/2021 20:00;75217,123
18/09/2021 21:00;72807,858
18/09/2021 22:00;70602,63
18/09/2021 23:00;67770,192
19/09/2021 00:00;64631,026
19/09/2021 01:00;61980,106
19/09/2021 02:00;59895,56
19/09/2021 03:00;58329,371
19/09/2021 04:00;57388,231
19/09/2021 05:00;56239,558
19/09/2021 06:00;53595,105
19/09/2021 07:00;53414,274
19/09/2021 08:00;54361,37
19/09/2021 09:00;55156,282
19/09/2021 10:00;56370,157
19/09/2021 11:00;57530,266
19/09/2021 12:00;57841,539
19/09/2021 13:00;58194,494
19/09/2021 14:00;59271,659
19/09/2021 15:00;61374,139
19/09/2021 16:00;63685,398
19/09/2021 17:00;67109,833
19/09/2021 18:00;73922,591
19/09/2021 19:00;75044,851
19/09/2021 20:00;74085,427
19/09/2021 21:00;73206,21
19/09/2021 22:00;71802,792
19/09/2021 23:00;69223,461
20/09/2021 00:00;66089,709
20/09/2021 01:00;63295,165
20/09/2021 02:00;61671,81
20/09/2021 03:00;60751,53
20/09/2021 04:00;60595,847
20/09/2021 05:00;61426,825
20/09/2021 06:00;62475,275
20/09/2021 07:00;66502,165
20/09/2021 08:00;71239,646
20/09/2021 09:00;73414,352
20/09/2021 10:00;75279,472
20/09/2021 11:00;75684,257
20/09/2021 12:00;74930,291
20/09/2021 13:00;78307,05
20/09/2021 14:00;81296,784
20/09/2021 15:00;82763,935
20/09/2021 16:00;82974,03
20/09/2021 17:00;80240,739
20/09/2021 18:00;81572,467
20/09/2021 19:00;82267,727
20/09/2021 20:00;81674,57
20/09/2021 21:00;82413,572
20/09/2021 22:00;80526,212
20/09/2021 23:00;76776,786
21/09/2021 00:00;72654,762
21/09/2021 01:00;69275,608
21/09/2021 02:00;67127,659
21/09/2021 03:00;65985,149
21/09/2021 04:00;65577,509
21/09/2021 05:00;66143,611
21/09/2021 06:00;66534,844
21/09/2021 07:00;70662,643
21/09/2021 08:00;75519,522
21/09/2021 09:00;77838,265
21/09/2021 10:00;79808,794
21/09/2021 11:00;79973,512
21/09/2021 12:00;78354,739
21/09/2021 13:00;81269,977
21/09/2021 14:00;83359,753
21/09/2021 15:00;83680,584
21/09/2021 16:00;83505,871
21/09/2021 17:00;80018,943
21/09/2021 18:00;81195,076
21/09/2021 19:00;81241,092
21/09/2021 20:00;80529,565
21/09/2021 21:00;80957,195
21/09/2021 22:00;79059,538
21/09/2021 23:00;74887,552
22/09/2021 00:00;70741,693
22/09/2021 01:00;67508,737
22/09/2021 02:00;65140,145
22/09/2021 03:00;63926,549
22/09/2021 04:00;63550,391
22/09/2021 05:00;64054,646
22/09/2021 06:00;64605,508
22/09/2021 07:00;68085,939
22/09/2021 08:00;71494,535
22/09/2021 09:00;72704,794
22/09/2021 10:00;73749,038
22/09/2021 11:00;73166,662
22/09/2021 12:00;71375,13
22/09/2021 13:00;74271,168
22/09/2021 14:00;76684,759
22/09/2021 15:00;77900,731
22/09/2021 16:00;78569,381
22/09/2021 17:00;76786,439
22/09/2021 18:00;79681,438
22/09/2021 19:00;80261,176
22/09/2021 20:00;79022,492
22/09/2021 21:00;78850,867
22/09/2021 22:00;76283,552
22/09/2021 23:00;71850,87
23/09/2021 00:00;67897,652
23/09/2021 01:00;64585,716
23/09/2021 02:00;62635,133
23/09/2021 03:00;61745,535
23/09/2021 04:00;61650,03
23/09/2021 05:00;62590,917
23/09/2021 06:00;63537,951
23/09/2021 07:00;67192,827
23/09/2021 08:00;70346,165
23/09/2021 09:00;71327,613
23/09/2021 10:00;72157,866
23/09/2021 11:00;72095,592
23/09/2021 12:00;70644,929
23/09/2021 13:00;73498,572
23/09/2021 14:00;76110,6
23/09/2021 15:00;77543,792
23/09/2021 16:00;78163,232
23/09/2021 17:00;76782,81
23/09/2021 18:00;79632,151
23/09/2021 19:00;79706,855
23/09/2021 20:00;78383,132
23/09/2021 21:00;78043,154
23/09/2021 22:00;75373,674
23/09/2021 23:00;70917,931
24/09/2021 00:00;67037,879
24/09/2021 01:00;64040,128
24/09/2021 02:00;62141,197
24/09/2021 03:00;61044,504
24/09/2021 04:00;61166,311
24/09/2021 05:00;62254,621
24/09/2021 06:00;63409,696
24/09/2021 07:00;67336,436
24/09/2021 08:00;71017,587
24/09/2021 09:00;72157,339
24/09/2021 10:00;73116,921
24/09/2021 11:00;72923,627
24/09/2021 12:00;71542,842
24/09/2021 13:00;74176,111
24/09/2021 14:00;76752,625
24/09/2021 15:00;78130,329
24/09/2021 16:00;78072,451
24/09/2021 17:00;76619,861
24/09/2021 18:00;79517,358
24/09/2021 19:00;79603,64
24/09/2021 20:00;77855,596
24/09/2021 21:00;77190,946
24/09/2021 22:00;75212,175
24/09/2021 23:00;71593,112
25/09/2021 00:00;68102,473
25/09/2021 01:00;65054,501
25/09/2021 02:00;62795,725
25/09/2021 03:00;61740,079
25/09/2021 04:00;61139,393
25/09/2021 05:00;60861,672
25/09/2021 06:00;59664,784
25/09/2021 07:00;61348,146
25/09/2021 08:00;63521,069
25/09/2021 09:00;64754,651
25/09/2021 10:00;65197,577
25/09/2021 11:00;65168,855
25/09/2021 12:00;64554,337
25/09/2021 13:00;64975,153
25/09/2021 14:00;66117,123
25/09/2021 15:00;67287,179
25/09/2021 16:00;68646,065
25/09/2021 17:00;71382,992
25/09/2021 18:00;77754,512
25/09/2021 19:00;77739,852
25/09/2021 20:00;74983,427
25/09/2021 21:00;72843,611
25/09/2021 22:00;69895,5
25/09/2021 23:00;67084,414
26/09/2021 00:00;64005,957
26/09/2021 01:00;61086,596
26/09/2021 02:00;59023,687
26/09/2021 03:00;57664,69
26/09/2021 04:00;56929,544
26/09/2021 05:00;55794,107
26/09/2021 06:00;53230,853
26/09/2021 07:00;53657,193
26/09/2021 08:00;54727,855
26/09/2021 09:00;55538,392
26/09/2021 10:00;56464,254
26/09/2021 11:00;57657,737
26/09/2021 12:00;57987,056
26/09/2021 13:00;58323,858
26/09/2021 14:00;59132,619
26/09/2021 15:00;60519,932
26/09/2021 16:00;62452,943
26/09/2021 17:00;65799,268
26/09/2021 18:00;72219,417
26/09/2021 19:00;73840,628
26/09/2021 20:00;72662,903
26/09/2021 21:00;71388,192
26/09/2021 22:00;69508,288
26/09/2021 23:00;66434,603
27/09/2021 00:00;63494,494
27/09/2021 01:00;61073,123
27/09/2021 02:00;59772,971
27/09/2021 03:00;59047,332
27/09/2021 04:00;59158,382
27/09/2021 05:00;60157,396
27/09/2021 06:00;61767,273
27/09/2021 07:00;66118,876
27/09/2021 08:00;70673,483
27/09/2021 09:00;72605,251
27/09/2021 10:00;73924,128
27/09/2021 11:00;74280,17
27/09/2021 12:00;73157,963
27/09/2021 13:00;76081,603
27/09/2021 14:00;78795,425
27/09/2021 15:00;80240,092
27/09/2021 16:00;80642,869
27/09/2021 17:00;77984,995
27/09/2021 18:00;79978,698
27/09/2021 19:00;81078,578
27/09/2021 20:00;80142,424
27/09/2021 21:00;79903,362
27/09/2021 22:00;77443,033
27/09/2021 23:00;73366,786
28/09/2021 00:00;69162,772
28/09/2021 01:00;66253,45
28/09/2021 02:00;64357,408
28/09/2021 03:00;63180,115
28/09/2021 04:00;63162,377
28/09/2021 05:00;63635,429
28/09/2021 06:00;64941,769
28/09/2021 07:00;69196,853
28/09/2021 08:00;73363,598
28/09/2021 09:00;75421,495
28/09/2021 10:00;76843,877
28/09/2021 11:00;77185,039
28/09/2021 12:00;76015,702
28/09/2021 13:00;79403,424
28/09/2021 14:00;82491,252
28/09/2021 15:00;83630,478
28/09/2021 16:00;83637,231
28/09/2021 17:00;80746,724
28/09/2021 18:00;82589,255
28/09/2021 19:00;82958,626
28/09/2021 20:00;81949,542
28/09/2021 21:00;82208,53
28/09/2021 22:00;80124,619
28/09/2021 23:00;75926,112
29/09/2021 00:00;71826,69
29/09/2021 01:00;68513,519
29/09/2021 02:00;66262,166
29/09/2021 03:00;65135,334
29/09/2021 04:00;64926,738
29/09/2021 05:00;65422,4
29/09/2021 06:00;66539,57
29/09/2021 07:00;70396,377
29/09/2021 08:00;74775,521
29/09/2021 09:00;76505,62
29/09/2021 10:00;77954,702
29/09/2021 11:00;78322,901
29/09/2021 12:00;76768,908
29/09/2021 13:00;79506,206
29/09/2021 14:00;82217,458
29/09/2021 15:00;83129,832
29/09/2021 16:00;82546,714
29/09/2021 17:00;79839,154
29/09/2021 18:00;82073,392
29/09/2021 19:00;82224,251
29/09/2021 20:00;80978,816
29/09/2021 21:00;80920,446
29/09/2021 22:00;78776,449
29/09/2021 23:00;74857,411
30/09/2021 00:00;71221,876
30/09/2021 01:00;68009,899
30/09/2021 02:00;65957,426
30/09/2021 03:00;64964,644
30/09/2021 04:00;64736,311
30/09/2021 05:00;65364,108
30/09/2021 06:00;66193,562
30/09/2021 07:00;70009,205
30/09/2021 08:00;73667,919
30/09/2021 09:00;74992,239
30/09/2021 10:00;76139,526
30/09/2021 11:00;76106,601
30/09/2021 12:00;74577,241
30/09/2021 13:00;77929,125
30/09/2021 14:00;81110,347
30/09/2021 15:00;82593,541
30/09/2021 16:00;82824,786
30/09/2021 17:00;80353,017
30/09/2021 18:00;81992,721
30/09/2021 19:00;81865,694
30/09/2021 20:00;80831,341
30/09/2021 21:00;81145,854
30/09/2021 22:00;78992,508
30/09/2021 23:00;75231,627
01/10/2021 00:00;70982,44
01/10/2021 01:00;67836,449
01/10/2021 02:00;65644,866
01/10/2021 03:00;64423,087
01/10/2021 04:00;64367,346
01/10/2021 05:00;64881,687
01/10/2021 06:00;66018,501
01/10/2021 07:00;69894,243
01/10/2021 08:00;73870,561
01/10/2021 09:00;75910,955
01/10/2021 10:00;77126,406
01/10/2021 11:00;76945,714
01/10/2021 12:00;75141,222
01/10/2021 13:00;77031,315
01/10/2021 14:00;79040,106
01/10/2021 15:00;79442,962
01/10/2021 16:00;78421,386
01/10/2021 17:00;76866,315
01/10/2021 18:00;79301,014
01/10/2021 19:00;79308,177
01/10/2021 20:00;77790,373
01/10/2021 21:00;77537,177
01/10/2021 22:00;75712,765
01/10/2021 23:00;72492,311
02/10/2021 00:00;68846,371
02/10/2021 01:00;65877,768
02/10/2021 02:00;63707,023
02/10/2021 03:00;62391,703
02/10/2021 04:00;61653,805
02/10/2021 05:00;61013,179
02/10/2021 06:00;59856,126
02/10/2021 07:00;62061,098
02/10/2021 08:00;64468,864
02/10/2021 09:00;65861,769
02/10/2021 10:00;66735,852
02/10/2021 11:00;66659,651
02/10/2021 12:00;66358,152
02/10/2021 13:00;66558,133
02/10/2021 14:00;67120,746
02/10/2021 15:00;67893,589
02/10/2021 16:00;69000,848
02/10/2021 17:00;71499,331
02/10/2021 18:00;77735,77
02/10/2021 19:00;77770,274
02/10/2021 20:00;75474,82
02/10/2021 21:00;73331,711
02/10/2021 22:00;70695,876
02/10/2021 23:00;67756,976
03/10/2021 00:00;64735,503
